HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
20ZSTLB3L0FB605NTY5JVEVFEI4VJ5	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2OAUUU00OQKKXV5HANJ2Y269BPVVVC	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:31:28 GMT 2012	Tue Apr 03 13:31:47 GMT 2012	Sun Apr 08 06:31:47 PDT 2012				19	0% (0/0)	0% (0/0)	0% (0/0)	161	Europe	22	The resulting heights form a fitness landscape over the genotype space&#44much as the Alps form a mountainous landscape over part of	Europe	0	LOC	Category1		
20ZSTLB3L0FB605NTY5JVEVFEI4VJ5	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2WS5BMJTUHYWP7GOR617W5WNCILHM6	A3GLUDQZGEJL5G	Submitted	Tue Apr 03 14:36:24 GMT 2012	Tue Apr 03 14:36:47 GMT 2012	Sun Apr 08 07:36:47 PDT 2012				23	0% (0/0)	0% (0/0)	0% (0/0)	161	Europe	22	The resulting heights form a fitness landscape over the genotype space&#44much as the Alps form a mountainous landscape over part of	Europe	0	LOC	Category1		
20ZSTLB3L0FB605NTY5JVEVFEI4VJ5	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2X4WYB49F9SSF8K0JYFNWT5IGRNUQA	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:00:41 GMT 2012	Tue Apr 03 15:00:47 GMT 2012	Sun Apr 08 08:00:47 PDT 2012				6	0% (0/0)	0% (0/0)	0% (0/0)	161	Europe	22	The resulting heights form a fitness landscape over the genotype space&#44much as the Alps form a mountainous landscape over part of	Europe	0	LOC	Category1		
2SKYU98JHSTLYU8ZXQA9MOBKNA5PDZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			28H36XBAT2D5AHLMNUUQ4JG649F40B	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 12:58:38 GMT 2012	Tue Apr 03 12:58:49 GMT 2012	Sun Apr 08 05:58:49 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	162	Germany	22	The second round of amplification utilized 0 . 5 to 1 g aRNA as starting material and resembled the first round&#44except for random hexamer pd ( N ) 6 ( Boehringer Mannheim&#44Igelheim &#44	Germany	) used in the reverse-transcription reaction in place of the template-switch primer .	LOC	Category1		
2SKYU98JHSTLYU8ZXQA9MOBKNA5PDZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2UUJE1M7PKK98IJ56E1C44L081YRY4	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:48:00 GMT 2012	Tue Apr 03 14:53:02 GMT 2012	Sun Apr 08 07:53:02 PDT 2012				302	0% (0/0)	0% (0/0)	0% (0/0)	162	Germany	22	The second round of amplification utilized 0 . 5 to 1 g aRNA as starting material and resembled the first round&#44except for random hexamer pd ( N ) 6 ( Boehringer Mannheim&#44Igelheim &#44	Germany	) used in the reverse-transcription reaction in place of the template-switch primer .	LOC	Category1		
2SKYU98JHSTLYU8ZXQA9MOBKNA5PDZ	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:49 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:49 GMT 2012			2X4WYB49F9SSF8K0JYFNWT5IGQ2QUJ	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:02:41 GMT 2012	Tue Apr 03 13:02:49 GMT 2012	Sun Apr 08 06:02:49 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	162	Germany	22	The second round of amplification utilized 0 . 5 to 1 g aRNA as starting material and resembled the first round&#44except for random hexamer pd ( N ) 6 ( Boehringer Mannheim&#44Igelheim &#44	Germany	) used in the reverse-transcription reaction in place of the template-switch primer .	LOC	Category1		
24RU8P9Y38TWJO52A9PIQ0JUJ72HYV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2AT1K274J79KDNT0Q2V6YXFDOGJEGH	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:53:12 GMT 2012	Tue Apr 03 14:53:19 GMT 2012	Sun Apr 08 07:53:19 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	163	Canada	22	This site highlights the reports and assessment guides associated with	Canada	's initiative to modernize its comptrollership function .	ORG	Categpory2		
24RU8P9Y38TWJO52A9PIQ0JUJ72HYV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2L2T2D5NQYN52UDZ1VWT2MND7AM95H	A1C0X3AM7X75R9	Submitted	Tue Apr 03 14:30:11 GMT 2012	Tue Apr 03 14:30:18 GMT 2012	Sun Apr 08 07:30:18 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	163	Canada	22	This site highlights the reports and assessment guides associated with	Canada	's initiative to modernize its comptrollership function .	ORG	Categpory2		
24RU8P9Y38TWJO52A9PIQ0JUJ72HYV	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2W6ZZ2MIKMN9HZC8GIZT0WXJE3MP89	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 12:53:58 GMT 2012	Tue Apr 03 12:54:07 GMT 2012	Sun Apr 08 05:54:07 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	163	Canada	22	This site highlights the reports and assessment guides associated with	Canada	's initiative to modernize its comptrollership function .	ORG	Categpory2		
2SM9F9SSSHX1OABMA8WH9F8KDF3UY8	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			23VHVWAVKI62AAD1JMTZD9QIHNQPH4	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:02:21 GMT 2012	Tue Apr 03 14:02:34 GMT 2012	Sun Apr 08 07:02:34 PDT 2012				13	0% (0/0)	0% (0/0)	0% (0/0)	164	Europe	23	Instead&#44it has caused a larger exodus of refugees and seriously devastated stability and peace in the Balkans and even	Europe	. &#34	DOT	Category1		
2SM9F9SSSHX1OABMA8WH9F8KDF3UY8	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2AYUFBNFSVGU86Q8N7N6RG1G3FU5J4	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:10:54 GMT 2012	Tue Apr 03 14:11:01 GMT 2012	Sun Apr 08 07:11:01 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	164	Europe	23	Instead&#44it has caused a larger exodus of refugees and seriously devastated stability and peace in the Balkans and even	Europe	. &#34	DOT	Category1		
2SM9F9SSSHX1OABMA8WH9F8KDF3UY8	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2BKNQQ7Q6705OH7B56S2XQC28YZBV8	A2F0X4LN9N4O4C	Submitted	Tue Apr 03 15:19:16 GMT 2012	Tue Apr 03 15:19:23 GMT 2012	Sun Apr 08 08:19:23 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	164	Europe	23	Instead&#44it has caused a larger exodus of refugees and seriously devastated stability and peace in the Balkans and even	Europe	. &#34	DOT	Category1		
2X2CCVLL3CA3QD4975VCDNQVGOCY8X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			20WJ3NAB6BFM26BXGXK1XJFERQTTG9	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:40:56 GMT 2012	Tue Apr 03 13:42:33 GMT 2012	Sun Apr 08 06:42:33 PDT 2012				97	0% (0/0)	0% (0/0)	0% (0/0)	165	Afghanistan	23	CIA officials also began pressing proposals to use their ties with the Northern Alliance to get American agents on the ground in	Afghanistan	for an extended period&#44setting up their own base for covert intelligence collection and activity in the Panjshir Valley and lessening reliance on foreign proxies . &#34	LOC	Category1		
2X2CCVLL3CA3QD4975VCDNQVGOCY8X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2IBVCNHMVHVKZAN0JZT78J7AV22135	A1C0X3AM7X75R9	Submitted	Tue Apr 03 14:01:32 GMT 2012	Tue Apr 03 14:02:04 GMT 2012	Sun Apr 08 07:02:04 PDT 2012				32	0% (0/0)	0% (0/0)	0% (0/0)	165	Afghanistan	23	CIA officials also began pressing proposals to use their ties with the Northern Alliance to get American agents on the ground in	Afghanistan	for an extended period&#44setting up their own base for covert intelligence collection and activity in the Panjshir Valley and lessening reliance on foreign proxies . &#34	LOC	Category1		
2X2CCVLL3CA3QD4975VCDNQVGOCY8X	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2MGK2JE1M7PK708QELFZEC05WBFWPN	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:12:39 GMT 2012	Tue Apr 03 15:12:45 GMT 2012	Sun Apr 08 08:12:45 PDT 2012				6	0% (0/0)	0% (0/0)	0% (0/0)	165	Afghanistan	23	CIA officials also began pressing proposals to use their ties with the Northern Alliance to get American agents on the ground in	Afghanistan	for an extended period&#44setting up their own base for covert intelligence collection and activity in the Panjshir Valley and lessening reliance on foreign proxies . &#34	LOC	Category1		
2AOS8SV7WGKCZM8KLR137MHBYHJQ0Z	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			26TINMHGYQ4JQEXAOQ6MJFOZ9UZ8LA	A1C0X3AM7X75R9	Submitted	Tue Apr 03 14:00:30 GMT 2012	Tue Apr 03 14:00:39 GMT 2012	Sun Apr 08 07:00:39 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	166	Africa	23	In Asia and	Africa	the Monica Lewinsky scandal was still alive and kicking .	LOC	Category1		
2AOS8SV7WGKCZM8KLR137MHBYHJQ0Z	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2SY2NJQ2172ZW0DGOQBLGVEC5CYPXK	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:10:53 GMT 2012	Tue Apr 03 13:11:09 GMT 2012	Sun Apr 08 06:11:09 PDT 2012				16	0% (0/0)	0% (0/0)	0% (0/0)	166	Africa	23	In Asia and	Africa	the Monica Lewinsky scandal was still alive and kicking .	LOC	Category1		
2AOS8SV7WGKCZM8KLR137MHBYHJQ0Z	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2Z8FL6VCPWZ9EE0V03M1W7SOEPBN83	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:16:37 GMT 2012	Tue Apr 03 15:16:48 GMT 2012	Sun Apr 08 08:16:48 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	166	Africa	23	In Asia and	Africa	the Monica Lewinsky scandal was still alive and kicking .	LOC	Category1		
2KFUYT3DHJHPR20C2VVYCRSYIOIT0G	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2GYRLPHIT3HVJ1IJ0LTNNQ22IE4AI1	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:59:56 GMT 2012	Tue Apr 03 14:00:08 GMT 2012	Sun Apr 08 07:00:08 PDT 2012				12	0% (0/0)	0% (0/0)	0% (0/0)	167	California	23	In 1994&#4471 % of the live births to white women were to mothers aged 30 years and over in Marin County&#44as compared with 46 % in	California	[ 14 ] . In addition&#4469 % of all women aged 55 - 64 years and 47 % of all women aged 45 and over reported using hormone replacement therapy as part of a community health survey conducted in Marin County in 2001 ( RRE&#44unpublished data&#442002 ) although comparable figures are not available for the state .	LOC	Category1		
2KFUYT3DHJHPR20C2VVYCRSYIOIT0G	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2QHGSNTL0XULE7ASTYUMQDX6Q0UM0I	A19Z3QI5E7N2GD	Submitted	Tue Apr 03 12:30:34 GMT 2012	Tue Apr 03 12:31:44 GMT 2012	Sun Apr 08 05:31:44 PDT 2012				70	0% (0/0)	0% (0/0)	0% (0/0)	167	California	23	In 1994&#4471 % of the live births to white women were to mothers aged 30 years and over in Marin County&#44as compared with 46 % in	California	[ 14 ] . In addition&#4469 % of all women aged 55 - 64 years and 47 % of all women aged 45 and over reported using hormone replacement therapy as part of a community health survey conducted in Marin County in 2001 ( RRE&#44unpublished data&#442002 ) although comparable figures are not available for the state .	LOC	Category1		
2KFUYT3DHJHPR20C2VVYCRSYIOIT0G	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2RHCGJ2D21O3JWKGIYGPWI2L9QQC67	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:37:45 GMT 2012	Tue Apr 03 13:37:52 GMT 2012	Sun Apr 08 06:37:52 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	167	California	23	In 1994&#4471 % of the live births to white women were to mothers aged 30 years and over in Marin County&#44as compared with 46 % in	California	[ 14 ] . In addition&#4469 % of all women aged 55 - 64 years and 47 % of all women aged 45 and over reported using hormone replacement therapy as part of a community health survey conducted in Marin County in 2001 ( RRE&#44unpublished data&#442002 ) although comparable figures are not available for the state .	LOC	Category1		
21UCVLL3CA3398XO8J39RQU86OXZ9D	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2UU74J79KQW6OZA3O9OFGD468N9JHL	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:09:14 GMT 2012	Tue Apr 03 13:10:10 GMT 2012	Sun Apr 08 06:10:10 PDT 2012				56	0% (0/0)	0% (0/0)	0% (0/0)	168	Canada	23	Richard Gordon&#44Professor of Radiology at the University of Manitoba in Winnipeg &#44	Canada	&#44 somewhat accidentally laid the foundations of diatom nanotechnology in 1988 when he was invited to give a lecture at an engineering conference .	LOC	Category1		
21UCVLL3CA3398XO8J39RQU86OXZ9D	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:50 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:50 GMT 2012			2W2ZHHRRLFQ0BEAU9WSKLO9FR3IOFP	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 14:13:14 GMT 2012	Tue Apr 03 14:17:15 GMT 2012	Sun Apr 08 07:17:15 PDT 2012				241	0% (0/0)	0% (0/0)	0% (0/0)	168	Canada	23	Richard Gordon&#44Professor of Radiology at the University of Manitoba in Winnipeg &#44	Canada	&#44 somewhat accidentally laid the foundations of diatom nanotechnology in 1988 when he was invited to give a lecture at an engineering conference .	LOC	Category1		
