HITId	WorkTimeInSeconds	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category
2UZDM25L8I9NMNTGWEXOI4QXPZIRH1	5	476	reference	61	It includes a number of moving stories about wartime heroism that can be appreciated without	reference	to its argument&#44which is pretty much superfluous .	DOT	Categpory2
2UZDM25L8I9NMNTGWEXOI4QXPZIRH1	89	476	reference	61	It includes a number of moving stories about wartime heroism that can be appreciated without	reference	to its argument&#44which is pretty much superfluous .	DOT	Category1
2UZDM25L8I9NMNTGWEXOI4QXPZIRH1	17	476	reference	61	It includes a number of moving stories about wartime heroism that can be appreciated without	reference	to its argument&#44which is pretty much superfluous .	DOT	Category1
2PW4BLYHVI44BJPJ39ZDREZTTG01V6	132	477	acquisition	62	The Air Force expects to buy 341 at a total	acquisition	cost ( development and procurement ) estimated at $ 69 .	DOT	Category1
2PW4BLYHVI44BJPJ39ZDREZTTG01V6	9	477	acquisition	62	The Air Force expects to buy 341 at a total	acquisition	cost ( development and procurement ) estimated at $ 69 .	DOT	Categpory2
2PW4BLYHVI44BJPJ39ZDREZTTG01V6	74	477	acquisition	62	The Air Force expects to buy 341 at a total	acquisition	cost ( development and procurement ) estimated at $ 69 .	DOT	Category1
2PW4BLYHVI44BJPJ39ZDREZTTG01V6	6	477	acquisition	62	The Air Force expects to buy 341 at a total	acquisition	cost ( development and procurement ) estimated at $ 69 .	DOT	Category3
2PW4BLYHVI44BJPJ39ZDREZTTG01V6	2	477	acquisition	62	The Air Force expects to buy 341 at a total	acquisition	cost ( development and procurement ) estimated at $ 69 .	DOT	Categpory2
2ELV0FK0COK265OLP4BKDLRXOU9PI0	74	478	approval	62	If	approval	was given&#44the orders would be transmitted down NORAD 's chain of command .	DOT	Categpory2
2ELV0FK0COK265OLP4BKDLRXOU9PI0	8	478	approval	62	If	approval	was given&#44the orders would be transmitted down NORAD 's chain of command .	DOT	Categpory2
2ELV0FK0COK265OLP4BKDLRXOU9PI0	4	478	approval	62	If	approval	was given&#44the orders would be transmitted down NORAD 's chain of command .	DOT	Category1
2ELV0FK0COK265OLP4BKDLRXOU9PI0	31	478	approval	62	If	approval	was given&#44the orders would be transmitted down NORAD 's chain of command .	DOT	Category1
2ELV0FK0COK265OLP4BKDLRXOU9PI0	5	478	approval	62	If	approval	was given&#44the orders would be transmitted down NORAD 's chain of command .	DOT	Category1
2YZRRLFQ0ONNII402WF9IGRCPCXRIU	74	479	classification	62	In this case&#44fitting a polygon to the boundary and extracting hull-properties for the	classification	can make a solid differentiation .	DOT	Categpory2
2YZRRLFQ0ONNII402WF9IGRCPCXRIU	2	479	classification	62	In this case&#44fitting a polygon to the boundary and extracting hull-properties for the	classification	can make a solid differentiation .	DOT	Categpory2
2YZRRLFQ0ONNII402WF9IGRCPCXRIU	15	479	classification	62	In this case&#44fitting a polygon to the boundary and extracting hull-properties for the	classification	can make a solid differentiation .	DOT	Category3
2YZRRLFQ0ONNII402WF9IGRCPCXRIU	3	479	classification	62	In this case&#44fitting a polygon to the boundary and extracting hull-properties for the	classification	can make a solid differentiation .	DOT	Category1
2YZRRLFQ0ONNII402WF9IGRCPCXRIU	12	479	classification	62	In this case&#44fitting a polygon to the boundary and extracting hull-properties for the	classification	can make a solid differentiation .	DOT	Category1
2FQTNKIMZSM5764RK3D0TGVGLOWZCT	17	480	construction	62	Yet&#44one does have the ( possibly romantic ) impression that even though grammar and usage were not properly learned&#44at least enough of a subliminal impression of them was retained by students to lead them to doubt a	construction	when they encountered it&#44driving them to check it in a Fowler or some other work .	RES	Categpory2
2FQTNKIMZSM5764RK3D0TGVGLOWZCT	161	480	construction	62	Yet&#44one does have the ( possibly romantic ) impression that even though grammar and usage were not properly learned&#44at least enough of a subliminal impression of them was retained by students to lead them to doubt a	construction	when they encountered it&#44driving them to check it in a Fowler or some other work .	RES	Categpory2
2FQTNKIMZSM5764RK3D0TGVGLOWZCT	7	480	construction	62	Yet&#44one does have the ( possibly romantic ) impression that even though grammar and usage were not properly learned&#44at least enough of a subliminal impression of them was retained by students to lead them to doubt a	construction	when they encountered it&#44driving them to check it in a Fowler or some other work .	RES	Categpory2
2FQTNKIMZSM5764RK3D0TGVGLOWZCT	83	480	construction	62	Yet&#44one does have the ( possibly romantic ) impression that even though grammar and usage were not properly learned&#44at least enough of a subliminal impression of them was retained by students to lead them to doubt a	construction	when they encountered it&#44driving them to check it in a Fowler or some other work .	RES	Category1
2FQTNKIMZSM5764RK3D0TGVGLOWZCT	17	480	construction	62	Yet&#44one does have the ( possibly romantic ) impression that even though grammar and usage were not properly learned&#44at least enough of a subliminal impression of them was retained by students to lead them to doubt a	construction	when they encountered it&#44driving them to check it in a Fowler or some other work .	RES	Categpory2
2C79746OQ1SNDHUPOMR55QKD5XB3NI	3	481	damage	62	Because this was not in an urban area&#44missiles launched against it would have less risk of causing collateral	damage	0	RES	Categpory2
2C79746OQ1SNDHUPOMR55QKD5XB3NI	5	481	damage	62	Because this was not in an urban area&#44missiles launched against it would have less risk of causing collateral	damage	0	RES	Categpory2
2C79746OQ1SNDHUPOMR55QKD5XB3NI	68	481	damage	62	Because this was not in an urban area&#44missiles launched against it would have less risk of causing collateral	damage	0	RES	Categpory2
2C79746OQ1SNDHUPOMR55QKD5XB3NI	7	481	damage	62	Because this was not in an urban area&#44missiles launched against it would have less risk of causing collateral	damage	0	RES	Categpory2
2C79746OQ1SNDHUPOMR55QKD5XB3NI	17	481	damage	62	Because this was not in an urban area&#44missiles launched against it would have less risk of causing collateral	damage	0	RES	Categpory2
292MT6YTWX4HQ8POTJ49DGI70P21WG	7	482	discount	62	Why not give	discounts	based on cost avoidances promised in a previous rate or classification case but which savings were never captured by the Postal Service ?	RES	Categpory2
292MT6YTWX4HQ8POTJ49DGI70P21WG	4	482	discount	62	Why not give	discounts	based on cost avoidances promised in a previous rate or classification case but which savings were never captured by the Postal Service ?	RES	Category1
292MT6YTWX4HQ8POTJ49DGI70P21WG	24	482	discount	62	Why not give	discounts	based on cost avoidances promised in a previous rate or classification case but which savings were never captured by the Postal Service ?	RES	Categpory2
292MT6YTWX4HQ8POTJ49DGI70P21WG	71	482	discount	62	Why not give	discounts	based on cost avoidances promised in a previous rate or classification case but which savings were never captured by the Postal Service ?	RES	Category1
292MT6YTWX4HQ8POTJ49DGI70P21WG	4	482	discount	62	Why not give	discounts	based on cost avoidances promised in a previous rate or classification case but which savings were never captured by the Postal Service ?	RES	Categpory2
2WQ06UFBNFSV3L8ELOWS06NHJL2H3N	30	483	illustration	62	But it is nevertheless a useful	illustration	of a few techniques that need to be mastered by anyone wishing to fabricate a news story :	DOT	Category1
2WQ06UFBNFSV3L8ELOWS06NHJL2H3N	72	483	illustration	62	But it is nevertheless a useful	illustration	of a few techniques that need to be mastered by anyone wishing to fabricate a news story :	DOT	Categpory2
2WQ06UFBNFSV3L8ELOWS06NHJL2H3N	5	483	illustration	62	But it is nevertheless a useful	illustration	of a few techniques that need to be mastered by anyone wishing to fabricate a news story :	DOT	Category1
2WQ06UFBNFSV3L8ELOWS06NHJL2H3N	11	483	illustration	62	But it is nevertheless a useful	illustration	of a few techniques that need to be mastered by anyone wishing to fabricate a news story :	DOT	Categpory2
2WQ06UFBNFSV3L8ELOWS06NHJL2H3N	170	483	illustration	62	But it is nevertheless a useful	illustration	of a few techniques that need to be mastered by anyone wishing to fabricate a news story :	DOT	Categpory2
2X2CCVLL3CA3QD4975VCDNQVP36Y8U	127	484	instruction	62	At least two battalion chiefs on upper floors of the North Tower-one on the 23 rd floor and one on the 35 th floor-heard the evacuation	instruction	on the command channel and repeated it to everyone they came across .	PROC	Categpory2
2X2CCVLL3CA3QD4975VCDNQVP36Y8U	22	484	instruction	62	At least two battalion chiefs on upper floors of the North Tower-one on the 23 rd floor and one on the 35 th floor-heard the evacuation	instruction	on the command channel and repeated it to everyone they came across .	PROC	Category1
2X2CCVLL3CA3QD4975VCDNQVP36Y8U	56	484	instruction	62	At least two battalion chiefs on upper floors of the North Tower-one on the 23 rd floor and one on the 35 th floor-heard the evacuation	instruction	on the command channel and repeated it to everyone they came across .	PROC	Categpory2
2X2CCVLL3CA3QD4975VCDNQVP36Y8U	4	484	instruction	62	At least two battalion chiefs on upper floors of the North Tower-one on the 23 rd floor and one on the 35 th floor-heard the evacuation	instruction	on the command channel and repeated it to everyone they came across .	PROC	Categpory2
2X2CCVLL3CA3QD4975VCDNQVP36Y8U	29	484	instruction	62	At least two battalion chiefs on upper floors of the North Tower-one on the 23 rd floor and one on the 35 th floor-heard the evacuation	instruction	on the command channel and repeated it to everyone they came across .	PROC	Categpory2
2Y9RLFQ0ONNVE8OJZ30EKRB8OT5JSM	4	485	invention	62	News predicts that living machines will be the great	invention	of the 21 st century .	RES	Categpory2
2Y9RLFQ0ONNVE8OJZ30EKRB8OT5JSM	10	485	invention	62	News predicts that living machines will be the great	invention	of the 21 st century .	RES	Categpory2
2Y9RLFQ0ONNVE8OJZ30EKRB8OT5JSM	13	485	invention	62	News predicts that living machines will be the great	invention	of the 21 st century .	RES	Categpory2
2Y9RLFQ0ONNVE8OJZ30EKRB8OT5JSM	8	485	invention	62	News predicts that living machines will be the great	invention	of the 21 st century .	RES	Categpory2
2Y9RLFQ0ONNVE8OJZ30EKRB8OT5JSM	103	485	invention	62	News predicts that living machines will be the great	invention	of the 21 st century .	RES	Categpory2
2FILWSBRI8IUYTLTRNAHWTLCLRAE2T	17	486	purchase	62	His	purchase	of MCA was financially disastrous : The DuPont Corp . shares that he sold to buy the entertainment conglomerate have since gained $ 9 billion in value .	RES	Categpory2
2FILWSBRI8IUYTLTRNAHWTLCLRAE2T	9	486	purchase	62	His	purchase	of MCA was financially disastrous : The DuPont Corp . shares that he sold to buy the entertainment conglomerate have since gained $ 9 billion in value .	RES	Category3
2FILWSBRI8IUYTLTRNAHWTLCLRAE2T	6	486	purchase	62	His	purchase	of MCA was financially disastrous : The DuPont Corp . shares that he sold to buy the entertainment conglomerate have since gained $ 9 billion in value .	RES	Categpory2
2FILWSBRI8IUYTLTRNAHWTLCLRAE2T	4	486	purchase	62	His	purchase	of MCA was financially disastrous : The DuPont Corp . shares that he sold to buy the entertainment conglomerate have since gained $ 9 billion in value .	RES	Categpory2
2FILWSBRI8IUYTLTRNAHWTLCLRAE2T	82	486	purchase	62	His	purchase	of MCA was financially disastrous : The DuPont Corp . shares that he sold to buy the entertainment conglomerate have since gained $ 9 billion in value .	RES	Category1
2NFBAT2D5NQYAW228FAG9TYN5I773C	76	487	approval	63	This methodology will establish the documentation and	approval	points that agency officials should meet .	DOT	Categpory2
2NFBAT2D5NQYAW228FAG9TYN5I773C	72	487	approval	63	This methodology will establish the documentation and	approval	points that agency officials should meet .	DOT	Category1
2NFBAT2D5NQYAW228FAG9TYN5I773C	5	487	approval	63	This methodology will establish the documentation and	approval	points that agency officials should meet .	DOT	Categpory2
2NFBAT2D5NQYAW228FAG9TYN5I773C	14	487	approval	63	This methodology will establish the documentation and	approval	points that agency officials should meet .	DOT	Categpory2
2NFBAT2D5NQYAW228FAG9TYN5I773C	28	487	approval	63	This methodology will establish the documentation and	approval	points that agency officials should meet .	DOT	Category1
2NVG67D1X3V02BNB6ZTJI1M87QUBI1	19	488	construction	63	Other elements of FGD installations&#44such as	construction	equipment requirements&#44are typically modest&#44particularly given that systems are installed at the back end of the facility and close to the ground .	PROC	Category1
2NVG67D1X3V02BNB6ZTJI1M87QUBI1	4	488	construction	63	Other elements of FGD installations&#44such as	construction	equipment requirements&#44are typically modest&#44particularly given that systems are installed at the back end of the facility and close to the ground .	PROC	Category1
2NVG67D1X3V02BNB6ZTJI1M87QUBI1	7	488	construction	63	Other elements of FGD installations&#44such as	construction	equipment requirements&#44are typically modest&#44particularly given that systems are installed at the back end of the facility and close to the ground .	PROC	Category3
2NVG67D1X3V02BNB6ZTJI1M87QUBI1	78	488	construction	63	Other elements of FGD installations&#44such as	construction	equipment requirements&#44are typically modest&#44particularly given that systems are installed at the back end of the facility and close to the ground .	PROC	Categpory2
2NVG67D1X3V02BNB6ZTJI1M87QUBI1	4	488	construction	63	Other elements of FGD installations&#44such as	construction	equipment requirements&#44are typically modest&#44particularly given that systems are installed at the back end of the facility and close to the ground .	PROC	Categpory2
2A3B3L0FBJ9IB26D165VI5RQ98WMY7	2	489	damage	63	Fire did further	damage	in 1845 .	DOT	Category1
2A3B3L0FBJ9IB26D165VI5RQ98WMY7	80	489	damage	63	Fire did further	damage	in 1845 .	DOT	Categpory2
2A3B3L0FBJ9IB26D165VI5RQ98WMY7	13	489	damage	63	Fire did further	damage	in 1845 .	DOT	Categpory2
2A3B3L0FBJ9IB26D165VI5RQ98WMY7	8	489	damage	63	Fire did further	damage	in 1845 .	DOT	Categpory2
2A3B3L0FBJ9IB26D165VI5RQ98WMY7	6	489	damage	63	Fire did further	damage	in 1845 .	DOT	Category1
23H9O9Z6KW4Z91MGZ6ILJQ0P5T64DN	8	490	discount	63	Type- 3 worksharing is where the mailer 's decision&#44whether or not he turns the mail over to a competitor&#44is influenced by factors other than the size of the	discount	and his cost of doing the work .	PROC	Categpory2
